census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12086000123,1811,494,1317,458,1581,61250,376800,2750,1600,101,626,0,51,0,49,10,-888888888,198,122,271,208,1797,952,1299,12,2530,14,27.2777471,72.7222529,25.28989509,47.43235781,42,-1500,9.069040173,8,2.666666667,13,4.333333333,5,1.666666667,2,4,0.5,5,7,0.7142857143,1,4,0.25,4,4,5,1,3,1,0.9461426492,0.8733624454,0.8733624454,1.091703057,0.1265502404,0.07593014427,0.2277904328,0.07593014427,0.5398110661,0.4063860547,0.3698720271,0.7352941176,0.380952381,0.408593331,12086,Miami-Dade County,Florida
12086000124,1112,751,361,178,1067,35846,116300,915,629,389,516,3,0,0,23,68,-888888888,93,79,235,691,790,959,1135,241,138,0,67.53597122,32.46402878,16.00719424,16.45683453,54,-529,25.54627249,35,11.66666667,23,7.666666667,11,3.666666667,14,20,0.7,10,19,0.5263157895,11,21,0.5238095238,6,9,8,5,5,1,4.307116105,3.370786517,5.056179775,4.494382022,1.015697138,1.385041551,1.385041551,0.2770083102,1.553484243,1.849987338,1.064428653,2.081090779,0.6034482759,1.156434946,12086,Miami-Dade County,Florida
12086000125,1396,515,881,233,1658,47637,331600,2198,1275,48,552,0,60,0,0,13,-888888888,120,59,466,166,1060,627,1112,40,1341,0,36.89111748,63.10888252,16.69054441,46.41833811,44,-1175,13.17406143,91,30.33333333,23,7.666666667,6,3,31,51,0.6078431373,25,48,0.5208333333,35,52,0.6730769231,9,9,5,0,3,3,3.290414878,3.862660944,3.862660944,2.145922747,0.3405221339,0,0.3405221339,0.3405221339,5.889967638,1.413295048,4.035734734,5.080213904,0.798245614,2.823008469,12086,Miami-Dade County,Florida
12086000126,1182,661,521,146,1020,32423,244800,1904,999,23,485,32,98,0,30,0,-888888888,52,59,316,60,1080,764,694,68,1047,0,55.92216582,44.07783418,12.35194585,31.72588832,44,-899,8.387375703,1,1,14,4.666666667,1,1,0,1,0,0,1,0,1,1,1,7,5,2,0,1,0,3.196347032,4.794520548,3.424657534,1.369863014,0.1919385797,0,0.1919385797,0,0.1512859304,1.372891139,0.1036592935,0.702189178,0.1764705882,0.3901973487,12086,Miami-Dade County,Florida
12086000122,2084,546,1538,504,1598,74583,379100,2020,2038,0,740,25,21,0,0,0,-888888888,320,53,587,102,1147,1645,1071,38,1363,0,26.19961612,73.80038388,24.18426104,49.61612284,39,-1938,3.633854646,3,1.5,59,19.66666667,11,3.666666667,1,3,0.3333333333,0,3,0,2,2,1,23,18,18,3,5,3,3.902116402,4.563492063,3.571428571,3.571428571,0.2384048548,0.1950585176,0.3250975293,0.1950585176,0.2747252747,1.676032352,0.1882384423,2.015873016,0.07086614173,1.120194288,12086,Miami-Dade County,Florida
12086000127,1336,593,743,412,1375,36974,201200,1709,1167,82,550,5,26,0,48,8,-888888888,226,96,366,147,1045,906,1059,7,542,7,44.38622754,55.61377246,30.83832335,24.7754491,48,-1067,9.878810136,11,3.666666667,34,11.33333333,9,3,5,8,0.625,2,2,1,4,6,0.6666666667,13,10,11,2,4,3,2.750809061,3.155339806,2.427184466,2.669902913,0.4037685061,0.269179004,0.5383580081,0.4037685061,0.6183249016,1.181524205,0.4236687595,1.492537313,0.2444444444,0.8293834779,12086,Miami-Dade County,Florida
12086000131,1728,738,990,443,2071,67500,295900,2200,1626,13,671,33,0,0,33,23,-888888888,368,52,591,144,1289,971,1460,42,1400,0,42.70833333,57.29166667,25.63657407,31.65509259,25,-1526,4.275534442,10,3.333333333,41,13.66666667,10,3.333333333,1,4,0.25,5,8,0.625,4,10,0.4,13,10,18,3,2,5,3.085026336,2.934537246,2.257336343,4.063205418,0.3367003367,0.303030303,0.202020202,0.5050505051,0.4516711834,1.325076808,0.3094796432,1.439458086,0.1960784314,0.7998880451,12086,Miami-Dade County,Florida
12086000132,2642,1028,1614,467,1524,31181,172900,1441,2302,237,1087,0,45,0,58,0,-888888888,169,364,1195,336,1968,1296,1369,0,1412,0,38.90991673,61.09008327,17.67600303,43.41408024,47,-2202,5.357564314,5,2.5,41,13.66666667,4,1.333333333,0,0,0,2,7,0.2857142857,3,7,0.4285714286,5,13,23,1,1,2,2.926481085,1.070663812,2.78372591,4.925053533,0.08261049153,0.06195786865,0.06195786865,0.1239157373,0.2431906615,1.256978642,0.166631306,1.081382386,0.1546391753,0.6009100583,12086,Miami-Dade County,Florida
12086000134,1490,562,928,489,1353,31639,181300,1568,1420,17,744,0,27,0,0,26,-888888888,69,86,466,248,1235,811,1146,25,492,0,37.71812081,62.28187919,32.81879195,29.46308725,48,-1320,12.77920176,12,4,12,4,1,1,5,6,0.8333333333,2,5,0.4,5,9,0.5555555556,7,4,1,1,0,0,0.81799591,1.431492843,0.81799591,0.2044989775,0.1077586207,0.1077586207,0,0,0.7117437722,0.3513446211,0.4876782421,0.7611798287,0.5,0.4229776823,12086,Miami-Dade County,Florida
12086000140,2136,1741,395,207,1658,54548,202400,1436,1788,173,1414,9,96,0,0,70,-888888888,222,99,479,169,1251,725,2190,30,505,9,81.50749064,18.49250936,9.691011236,8.801498127,42,-1688,12.6275813,8,4,9,4.5,,,1,4,0.25,7,9,0.7777777778,0,3,0,7,2,0,,,,2.173913043,3.381642512,0.9661835749,0,,,,,0.2297530155,0.9337365203,0.1574239931,0.4363449692,0.4705882353,0.2424711964,12086,Miami-Dade County,Florida
12086009014,1484,879,605,394,1663,60769,205300,1324,1291,28,1316,0,75,0,64,26,-888888888,317,21,107,399,2004,307,2294,90,78,0,59.23180593,40.76819407,26.54986523,14.21832884,34,-1191,17.37343141,8,2.666666667,37,12.33333333,,,3,4,0.75,3,8,0.375,2,5,0.4,15,13,9,,,,3.130287648,3.807106599,3.299492386,2.284263959,,,,,0.3033750474,1.344517392,0.2078689208,1.178318932,0.1777777778,0.6547764299,12086,Miami-Dade County,Florida
12086009200,965,149,816,496,1842,63906,281700,2003,938,0,911,0,0,0,5,22,-888888888,126,4,101,353,1744,234,1394,3,41,16,15.44041451,84.55958549,51.39896373,33.16062176,63,-838,13.70091896,7,2.333333333,23,7.666666667,,,3,3,1,2,3,0.6666666667,2,4,0.5,11,6,6,,,,1.545698925,2.217741935,1.209677419,1.209677419,,,,,1.565995526,0.6639067463,1.073001233,1.550387597,0.2333333333,0.8615301243,12086,Miami-Dade County,Florida
12086010001,1650,433,1217,771,1571,42421,161400,1394,509,1094,557,0,0,0,37,10,-888888888,110,38,149,370,1037,4161,2182,86,147,37,26.24242424,73.75757576,46.72727273,27.03030303,50,-409,20.15752625,44,14.66666667,110,36.66666667,25,8.333333333,18,23,0.7826086957,15,32,0.46875,11,22,0.5,50,27,33,7,12,6,4.755728491,6.485084306,3.501945525,4.280155642,0.6847439058,0.5751848809,0.9860312243,0.4930156122,3.387220939,2.042674791,2.320882904,4.263565891,0.2857142857,2.369207842,12086,Miami-Dade County,Florida
12086010210,1877,861,1016,688,1075,38004,210400,1250,1178,486,1273,0,91,0,27,95,-888888888,219,67,213,313,1811,1972,2348,88,149,13,45.87107086,54.12892914,36.65423548,17.47469366,41,-1078,29.06810605,81,27,70,23.33333333,8,2.666666667,35,37,0.9459459459,24,30,0.8,22,36,0.6111111111,26,15,29,2,2,4,3.391472868,3.779069767,2.180232558,4.215116279,0.2624671916,0.1968503937,0.1968503937,0.3937007874,3.135888502,1.456701354,2.148672952,3.24940822,0.5364238411,1.805653679,12086,Miami-Dade County,Florida
12086010209,1414,373,1041,778,1593,67321,221800,1424,1102,257,1067,0,17,0,6,32,-888888888,386,7,37,240,1653,1582,2424,77,81,0,26.37906648,73.62093352,55.02121641,18.59971711,33,-1002,19.05396402,14,4.666666667,65,21.66666667,12,4,4,10,0.4,6,9,0.6666666667,4,8,0.5,27,20,18,1,7,4,2.784918595,3.470437018,2.570694087,2.313624679,0.3842459174,0.09606147935,0.6724303554,0.3842459174,1.251117069,1.196174891,0.8572503147,2.287865624,0.1772151899,1.271337025,12086,Miami-Dade County,Florida
12086010609,1870,1330,540,353,1095,33333,200400,1314,1288,432,1213,0,52,16,53,29,-888888888,301,70,230,719,1584,1750,1921,109,108,0,71.12299465,28.87700535,18.87700535,10,34,-1188,19.13141146,73,24.33333333,39,13,6,2,23,32,0.71875,31,43,0.7209302326,19,40,0.475,15,14,10,1,2,3,3.682719547,4.249291785,3.966005666,2.83286119,0.3703703704,0.1851851852,0.3703703704,0.5555555556,1.829573935,1.581797278,1.253601977,2.218261042,0.6517857143,1.232658669,12086,Miami-Dade County,Florida
12086010608,1477,372,1105,782,1682,62844,255600,1570,1192,126,889,0,45,0,56,58,-888888888,335,16,110,354,1319,2102,2144,147,125,8,25.18618822,74.81381178,52.94515911,21.86865267,60,-1092,17.30656792,27,9,74,24.66666667,1,1,10,11,0.9090909091,10,16,0.625,7,12,0.5833333333,26,28,20,0,0,1,3.1543052,3.324808184,3.58056266,2.557544757,0.09049773756,0,0,0.09049773756,2.419354839,1.354833382,1.657712734,2.917388793,0.2673267327,1.621154822,12086,Miami-Dade County,Florida
12086010610,1318,327,991,791,245,91231,381700,2501,1152,85,719,0,16,0,17,48,-888888888,386,70,201,173,1010,2139,1436,26,127,7,24.81031866,75.18968134,60.01517451,15.17450683,39,-1052,9.377289377,7,2.333333333,63,21,2,1,5,6,0.8333333333,1,2,0.5,1,6,0.1666666667,20,27,16,1,0,1,2.654867257,2.528445006,3.413400759,2.022756005,0.1009081736,0.1009081736,0,0.1009081736,0.7135575943,1.140315396,0.4889210511,2.087060227,0.1,1.15975209,12086,Miami-Dade County,Florida
12086006302,1959,876,1083,608,1489,52739,358700,1896,1838,39,1646,0,25,0,20,37,-888888888,274,46,333,805,2289,585,2457,71,193,27,44.71669219,55.28330781,31.03624298,24.24706483,64,-1738,18.10375671,15,5,23,7.666666667,3,1.5,8,10,0.8,5,13,0.3846153846,2,3,0.6666666667,13,7,3,0,1,2,1.260964912,2.138157895,1.151315789,0.4934210526,0.1385041551,0,0.09233610342,0.1846722068,0.5707762557,0.5416081351,0.3910890012,0.8535489668,0.3947368421,0.4743060051,12086,Miami-Dade County,Florida
12086009600,2286,1515,771,580,1174,36003,186500,1594,382,1891,330,0,0,0,0,13,-888888888,125,35,301,566,1887,3184,2783,326,198,0,66.27296588,33.72703412,25.37182852,8.355205599,52,-282,25.24327418,81,27,35,11.66666667,10,3.333333333,28,49,0.5714285714,32,64,0.5,21,45,0.4666666667,11,15,9,4,5,1,2.011494253,1.896551724,2.586206897,1.551724138,0.4323389537,0.5188067445,0.6485084306,0.1297016861,1.782178218,0.8639745963,1.221127004,1.84566428,0.6982758621,1.025611518,12086,Miami-Dade County,Florida
12086009901,3341,1918,1423,1123,1238,49164,231700,1679,602,2565,539,12,126,0,13,23,-888888888,464,94,325,889,2187,5374,4613,220,155,0,57.40796169,42.59203831,33.61269081,8.979347501,39,-502,15.90383726,94,31.33333333,183,61,8,2.666666667,41,94,0.4361702128,24,87,0.275862069,29,87,0.3333333333,74,77,32,1,4,3,5.431878896,6.589492431,6.856634016,2.84951024,0.187397517,0.07027406887,0.2810962755,0.2108222066,1.633646159,2.333094101,1.11935463,3.036281925,0.3393501805,1.687222182,12086,Miami-Dade County,Florida
12086009308,2353,1651,702,459,1144,29160,263900,1707,2194,37,2300,0,31,0,0,91,-888888888,442,117,200,410,2625,381,2905,45,102,0,70.16574586,29.83425414,19.50701232,10.32724182,52,-2094,16.26344086,47,15.66666667,18,6,2,2,19,29,0.6551724138,16,20,0.8,12,39,0.3076923077,11,4,3,0,0,2,1.307189542,2.396514161,0.871459695,0.6535947712,0.2849002849,0,0,0.2849002849,0.9489198466,0.5614624828,0.6501884255,1.02685624,0.7230769231,0.5706105918,12086,Miami-Dade County,Florida
12086010006,2019,585,1434,1058,1278,42777,213400,1522,889,957,960,8,0,0,71,94,-888888888,373,85,170,301,1048,3695,2536,159,37,48,28.97473997,71.02526003,52.4021793,18.62308073,58,-789,21.86219262,31,10.33333333,97,32.33333333,5,1.666666667,12,13,0.9230769231,8,15,0.5333333333,11,17,0.6470588235,40,36,21,2,2,1,3.056080655,3.780718336,3.402646503,1.984877127,0.1162250116,0.1394700139,0.1394700139,0.06973500697,1.766381766,1.312644094,1.210303466,2.596875634,0.2421875,1.443049849,12086,Miami-Dade County,Florida
12086010604,1429,228,1201,857,1780,96531,324800,1986,1249,99,684,9,0,0,44,28,-888888888,320,10,167,411,914,2494,1867,60,103,0,15.95521344,84.04478656,59.9720084,24.07277817,51,-1149,5.525808524,13,4.333333333,26,8.666666667,,,6,7,0.8571428571,6,7,0.8571428571,1,4,0.25,8,8,10,,,,1.011279658,0.9334889148,0.9334889148,1.166861144,,,,,1.900584795,0.4343636244,1.302257762,1.198156682,0.3333333333,0.6658000085,12086,Miami-Dade County,Florida
12086005302,3442,3215,227,81,922,16895,165000,1339,2997,333,3210,0,0,0,23,89,-888888888,497,433,859,259,2110,855,1902,709,250,0,93.40499709,6.595002905,2.353282975,4.24171993,65,-2897,26.2962963,175,58.33333333,3,1.5,4,2,52,70,0.7428571429,63,97,0.6494845361,60,96,0.625,1,2,0,2,2,0,1.851851852,1.234567901,2.469135802,0,0.8810572687,0.8810572687,0.8810572687,0,1.814411612,0.7954051839,1.243212937,1.815331715,0.9749303621,1.008756108,12086,Miami-Dade County,Florida
12086004701,1713,376,1337,773,1298,77560,432100,2357,1655,21,1086,0,23,0,0,14,-888888888,377,69,256,327,1383,1459,2220,53,256,0,21.94979568,78.05020432,45.1255108,32.92469352,63,-1555,5.095407842,7,3.5,38,12.66666667,3,3,6,8,0.75,1,5,0.2,0,1,0,14,7,17,0,0,3,1.638637344,1.811125485,0.9055627426,2.199223803,0.2243829469,0,0,0.2243829469,0.9308510638,0.7038255444,0.6378079137,1.407020598,0.2164948454,0.7818629566,12086,Miami-Dade County,Florida
12086005002,1958,1262,696,339,1119,31504,248800,1517,1848,82,1914,0,0,0,0,28,-888888888,274,153,172,180,2398,276,2166,140,125,0,64.453524,35.546476,17.31358529,18.2328907,62,-1748,15.04343005,27,9,23,7.666666667,3,1.5,11,17,0.6470588235,11,18,0.6111111111,5,11,0.4545454545,8,8,7,2,0,1,2.261553589,2.359882006,2.359882006,2.064896755,0.2155172414,0.2873563218,0,0.1436781609,0.7131537242,0.9713797821,0.4886443242,1.041016032,0.54,0.5784790029,12086,Miami-Dade County,Florida
12086005703,3383,2445,938,518,1259,29257,141700,1163,3210,37,3285,0,0,21,55,60,-888888888,219,137,896,434,3218,282,2914,180,299,0,72.27313036,27.72686964,15.31185338,12.41501626,38,-3110,11.44794065,43,14.33333333,53,17.66666667,5,2.5,19,25,0.76,9,31,0.2903225806,15,38,0.3947368421,25,15,13,3,2,0,3.410553411,4.826254826,2.895752896,2.50965251,0.2665245203,0.3198294243,0.2132196162,0,0.5862304022,1.464896806,0.4016779958,1.0799865,0.4479166667,0.6001343829,12086,Miami-Dade County,Florida
12086005802,3478,1328,2150,810,1345,48861,277400,2002,3293,92,3321,0,0,0,41,52,-888888888,391,99,325,757,5435,355,4667,198,268,0,38.18286371,61.81713629,23.28924669,38.52788959,67,-3193,15.24249423,31,10.33333333,69,23,3,1.5,15,22,0.6818181818,9,10,0.9,7,12,0.5833333333,33,17,19,2,1,0,2.839506173,4.074074074,2.098765432,2.345679012,0.06976744186,0.09302325581,0.04651162791,0,0.7781124498,1.219621282,0.5331532589,1.559089492,0.31,0.8663656535,12086,Miami-Dade County,Florida
12086006401,1397,1044,353,163,1146,37078,393600,1887,1215,77,1297,21,11,0,63,10,-888888888,136,131,222,278,1500,232,1406,137,41,16,74.73156764,25.26843236,11.6678597,13.60057266,71,-1115,16.97880729,19,6.333333333,26,8.666666667,1,1,10,11,0.9090909091,6,10,0.6,3,7,0.4285714286,15,7,4,0,1,0,5.316973415,9.202453988,4.294478528,2.45398773,0.283286119,0,0.283286119,0,0.6066411239,2.283740037,0.415663176,1.242750621,0.4222222222,0.6905802778,12086,Miami-Dade County,Florida
12086003704,1008,895,113,48,1668,54703,358800,1904,812,129,465,0,47,0,0,20,-888888888,33,45,376,143,404,545,463,136,225,0,88.78968254,11.21031746,4.761904762,6.448412698,18,-712,13.53383459,31,10.33333333,6,2,3,1,6,22,0.2727272727,18,34,0.5294117647,7,15,0.4666666667,3,1,2,1,1,1,4.166666667,6.25,2.083333333,4.166666667,0.8849557522,0.8849557522,0.8849557522,0.8849557522,1.154562384,1.789661664,0.7910922098,1.307882644,0.8378378378,0.7267732915,12086,Miami-Dade County,Florida
12086002705,1640,1203,437,274,1874,80595,284100,1858,1323,152,995,0,0,0,76,89,-888888888,64,69,372,209,912,876,1354,137,723,0,73.35365854,26.64634146,16.70731707,9.93902439,42,-1223,17.57009346,17,5.666666667,29,9.666666667,,,6,15,0.4,4,9,0.4444444444,7,11,0.6363636364,9,15,5,,,,3.527980535,3.284671533,5.474452555,1.824817518,,,,,0.4710446107,1.515333964,0.3227540818,1.038140375,0.3695652174,0.5768810379,12086,Miami-Dade County,Florida
12086003703,1110,829,281,181,2276,100000,783700,3491,907,81,487,0,40,0,54,28,-888888888,88,10,275,213,408,729,617,140,696,0,74.68468468,25.31531532,16.30630631,9.009009009,666668687,-807,13.22725012,29,9.666666667,29,9.666666667,4,2,11,13,0.8461538462,6,15,0.4,12,16,0.75,4,10,15,3,0,1,5.340699816,2.209944751,5.524861878,8.287292818,0.7117437722,1.067615658,0,0.3558718861,1.16606353,2.293930972,0.7989726568,1.914191419,0.5,1.063691153,12086,Miami-Dade County,Florida
12086002706,2443,1840,603,315,1885,74367,298700,1557,1927,179,1252,23,209,0,18,87,-888888888,218,15,644,287,1085,1662,2253,84,673,27,75.31723291,24.68276709,12.89398281,11.78878428,16,-1827,10.53251649,43,14.33333333,13,4.333333333,2,1,11,55,0.2,19,46,0.4130434783,13,47,0.2765957447,5,5,3,1,1,0,1.375661376,1.587301587,1.587301587,0.9523809524,0.1658374793,0.1658374793,0.1658374793,0,0.7789855072,0.5908724223,0.5337514673,0.8662026295,0.7678571429,0.4813374801,12086,Miami-Dade County,Florida
12086003705,940,580,360,136,2354,89045,402900,3724,796,45,541,0,46,0,0,53,-888888888,73,0,295,92,584,361,672,85,571,0,61.70212766,38.29787234,14.46808511,23.82978723,15,-696,0.6781750925,13,4.333333333,6,2,4,2,6,8,0.75,4,7,0.5714285714,3,14,0.2142857143,2,2,2,3,1,0,1.470588235,1.470588235,1.470588235,1.470588235,0.5555555556,0.8333333333,0.2777777778,0,0.7471264368,0.6316452931,0.5119220168,0.8845437616,0.6842105263,0.4915294075,12086,Miami-Dade County,Florida
12086003706,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,46,200,472,0,0,17,0,,,,,666668687,100,,3,1,,,,,1,2,0.5,1,1,1,1,4,0.25,,,,,,,,,,,,,,,inf,,inf,,,,12086,Miami-Dade County,Florida
12086003707,953,739,214,129,1808,56971,340000,2709,763,81,565,0,13,0,9,87,-888888888,37,49,276,192,409,555,531,228,499,0,77.54459601,22.45540399,13.53620147,8.919202518,17,-663,8.823529412,59,19.66666667,8,2.666666667,4,2,10,13,0.7692307692,15,24,0.625,34,55,0.6181818182,2,3,3,1,3,0,2.067183463,1.550387597,2.325581395,2.325581395,0.9345794393,0.4672897196,1.401869159,0,2.661253947,0.8878941588,1.823459083,2.57296467,0.8805970149,1.429762839,12086,Miami-Dade County,Florida
12086003803,1424,301,1123,308,1845,76962,1267600,4001,1253,17,482,0,58,0,0,96,-888888888,200,196,466,139,1145,1092,642,21,2149,0,21.13764045,78.86235955,21.62921348,57.23314607,46,-1153,13.7150466,3,1.5,19,6.333333333,7,2.333333333,1,2,0.5,2,4,0.5,0,0,0,9,3,7,2,2,3,2.056277056,2.922077922,0.974025974,2.272727273,0.2077767884,0.17809439,0.17809439,0.267141585,0.4983388704,0.8832096523,0.3414557791,1.286261631,0.1914893617,0.7147587772,12086,Miami-Dade County,Florida
12086003804,2328,1040,1288,672,1977,69063,625500,3210,2196,0,1086,0,20,0,0,112,-888888888,428,153,482,418,1795,1986,1464,124,1511,0,44.67353952,55.32646048,28.86597938,26.4604811,49,-2096,4.454148472,23,7.666666667,30,10,6,2,8,10,0.8,5,8,0.625,10,17,0.5882352941,10,13,7,2,2,2,1.488095238,1.488095238,1.93452381,1.041666667,0.1552795031,0.1552795031,0.1552795031,0.1552795031,0.7371794872,0.6391648799,0.5051064869,1.031931464,0.4339622642,0.5734308275,12086,Miami-Dade County,Florida
12086003909,925,753,172,75,1101,27614,387200,4001,672,46,577,0,9,57,35,106,-888888888,41,95,217,43,592,426,509,192,433,0,81.40540541,18.59459459,8.108108108,10.48648649,46,-572,19.49202599,29,9.666666667,16,5.333333333,,,8,10,0.8,8,12,0.6666666667,13,20,0.65,6,7,3,,,,7.111111111,8,9.333333333,4,,,,,1.283753873,3.054355906,0.8796126593,1.811594203,0.6444444444,1.006679221,12086,Miami-Dade County,Florida
12086003921,1743,746,997,324,2497,86420,479800,3105,1308,63,1153,0,75,0,0,297,-888888888,267,57,374,118,1666,631,1211,98,1920,8,42.79977051,57.20022949,18.58864028,38.61158921,50,-1208,10.95100865,3,1.5,26,8.666666667,15,5,2,4,0.5,1,1,1,0,5,0,7,10,9,4,6,5,2.674897119,2.160493827,3.086419753,2.777777778,0.5015045135,0.4012036108,0.6018054162,0.5015045135,0.2010723861,1.148918599,0.137772372,0.9501557632,0.1475409836,0.5279891393,12086,Miami-Dade County,Florida
12086003922,1011,478,533,193,1995,59438,550100,2481,905,0,539,0,37,0,0,69,-888888888,82,66,206,133,676,427,594,11,2114,0,47.27992087,52.72007913,19.09000989,33.63006924,56,-805,8.299798793,7,2.333333333,31,10.33333333,8,2.666666667,2,3,0.6666666667,2,2,1,3,6,0.5,11,15,5,2,2,4,5.354058722,5.699481865,7.772020725,2.590673575,0.5003126954,0.3752345216,0.3752345216,0.7504690432,0.4881450488,2.299668874,0.3344710956,1.887729757,0.1842105263,1.048986753,12086,Miami-Dade County,Florida
12086004103,1301,1085,216,36,1179,33294,366700,-666666666,886,31,1018,0,11,0,44,329,-888888888,52,140,485,166,1126,315,492,65,1212,0,83.39738663,16.60261337,2.767102229,13.83551115,54,-786,14.2081448,32,10.66666667,33,11,5,1.666666667,6,9,0.6666666667,18,22,0.8181818182,8,25,0.32,9,19,5,1,2,2,30.55555556,25,52.77777778,13.88888889,0.7716049383,0.462962963,0.9259259259,0.9259259259,0.9831029186,13.12418553,0.6736102539,1.932798097,0.4923076923,1.074030641,12086,Miami-Dade County,Florida
12086004105,1235,568,667,252,1855,72896,493200,2472,1065,42,591,0,10,0,30,88,-888888888,49,42,305,368,898,739,723,99,1229,0,45.99190283,54.00809717,20.4048583,33.60323887,52,-965,10.11880377,28,9.333333333,22,7.333333333,8,2.666666667,14,15,0.9333333333,7,11,0.6363636364,7,14,0.5,9,8,5,3,1,4,2.91005291,3.571428571,3.174603175,1.984126984,0.3998001,0.4497751124,0.1499250375,0.5997001499,1.643192488,1.249922432,1.12589566,2.032520325,0.56,1.12944498,12086,Miami-Dade County,Florida
12086004106,1206,358,848,462,2549,137000,1081100,3615,1057,68,314,0,35,0,0,46,-888888888,229,17,121,74,702,1280,904,5,527,0,29.68490879,70.31509121,38.30845771,32.0066335,62,-957,3.125,11,3.666666667,19,6.333333333,,,5,7,0.7142857143,3,5,0.6,3,6,0.5,6,6,7,,,,1.370851371,1.298701299,1.298701299,1.515151515,,,,,1.024208566,0.5888064349,0.7017753474,1.219512195,0.3666666667,0.677666988,12086,Miami-Dade County,Florida
12086004203,2650,1982,668,266,1956,59883,329300,1743,1877,143,1216,0,180,0,35,415,-888888888,317,59,505,233,899,1387,1416,124,1052,0,74.79245283,25.20754717,10.03773585,15.16981132,52,-1777,18.96203554,149,49.66666667,9,4.5,4,4,69,104,0.6634615385,51,115,0.4434782609,29,68,0.4264705882,8,1,0,0,4,0,1.691729323,3.007518797,0.3759398496,0,0.5988023952,0,0.5988023952,0,2.50588631,0.7266295477,1.717003054,2.409549229,0.9169230769,1.338955014,12086,Miami-Dade County,Florida
12086004204,1337,1046,291,138,1366,47575,358300,1872,943,26,820,12,29,0,33,294,-888888888,20,64,321,122,583,510,437,122,381,0,78.23485415,21.76514585,10.32161556,11.44353029,61,-843,35.40008379,54,18,25,8.333333333,3,1.5,26,35,0.7428571429,18,32,0.5625,10,43,0.2325581395,10,9,6,0,2,1,6.038647343,7.246376812,6.52173913,4.347826087,0.5154639175,0,0.6872852234,0.3436426117,1.7208413,2.593712556,1.179099689,2.224099099,0.6835443038,1.235902801,12086,Miami-Dade County,Florida
